,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekdays,city
10622,182.27145511418425,Private room,FALSE,TRUE,2,FALSE,0,1,9,91,1,2.46606320099179,0.18535444598101242,426.1075418066774,29.620396487546007,1054.1772013673622,18.86793506682522,-0.12143,51.530159999999995,FALSE,london
10623,373.95046920200383,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,73,1,4.345982701007816,0.8544720222235918,253.6119926939237,17.629558363927842,582.6098317471352,10.427700827185857,-0.0947,51.54159,FALSE,london
10624,174.745407935276,Private room,FALSE,TRUE,3,FALSE,0,1,9,84,1,2.2429093428699423,0.47851672814055224,455.10908241608297,31.636406643005778,724.2358978914017,12.962560636631407,-0.111,51.49100000000001,FALSE,london
10625,294.92697382346716,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,1,5.021520902115503,0.15181158585853685,264.41213235044654,18.380318177731407,608.9153199151784,10.8985232297307,-0.19366,51.4901,FALSE,london
10626,562.8072155977328,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,0,4.717381699666996,0.45237526507579456,292.66617021736477,20.344366503287564,661.9792616323693,11.848275325878387,-0.192,51.495,FALSE,london
10627,140.87819563018886,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,6.0130006663338795,2.791535310252471,196.64422140626354,13.669506482663788,379.194954511163,6.786928962326426,-0.062,51.473,FALSE,london
10628,556.221924316188,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,2,3.4112399480499445,0.6845678598171552,322.4320054361149,22.413505756782286,726.8125489901811,13.008678201646637,-0.09353,51.53047,FALSE,london
10629,612.4320891836591,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,0,4.717379109749021,0.45237706847552495,292.6664225624608,20.344384044779005,661.9793920348778,11.848277659856072,-0.192,51.495,FALSE,london
10630,274.46553305581034,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.849552052653704,0.48092599364532423,280.9387088323011,19.52914494080329,638.6970922277901,11.431565061256242,-0.19483,51.49673,FALSE,london
10631,179.91956537077542,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,2.0627210687893376,0.6387654438863745,495.44748212921075,34.440486073540825,762.201369050678,13.642076417930324,-0.11155,51.49269,FALSE,london
10632,82.78651896799079,Private room,FALSE,TRUE,2,FALSE,1,0,7,62,1,14.039828090641114,4.951476742787412,87.1777685370225,6.060066569151851,181.32467652177388,3.2453957628644274,0.07200000000000001,51.488,FALSE,london
10633,271.64326536371976,Private room,FALSE,TRUE,2,FALSE,0,0,9,100,1,7.065859860020892,0.6038125630072175,188.31419834143279,13.090454103340651,403.0422101749877,7.213753286361703,-0.0264,51.5012,FALSE,london
10634,388.0618076624568,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,40,1,7.5759568683908185,0.6567634194596195,177.0048379399568,12.304296370267123,371.0742729170915,6.641582911570857,-0.01974,51.49775,FALSE,london
